ds,y
2013-12-31,1.5707758616571161
2014-01-01,0.8287279983284959
2014-01-02,-0.7476841771687065
2014-01-03,0.22678931416498238
2014-01-04,0.31071121508143634
2014-01-05,-0.31716630346484836
2014-01-06,-0.979612611051138
2014-01-07,-0.12211413582811934
2014-01-08,-0.23649310961652154
2014-01-09,1.0441984998541387
2014-01-10,0.20015180164063393
2014-01-11,-0.09076200862577838
2014-01-12,1.2414325479126815
2014-01-13,1.9422393765152308
2014-01-14,1.7438348238309265
2014-01-15,-0.9565669152887387
2014-01-16,-0.5928670456745321
2014-01-17,-0.7765715186312668
2014-01-18,-0.3942306996543621
2014-01-19,1.0697250161700056
2014-01-20,1.0252990691058501
2014-01-21,0.43674912392877246
2014-01-22,1.3265425893923057
2014-01-23,1.177883555564209
2014-01-24,-0.3799584854668067
2014-01-25,-1.8845818035074589
2014-01-26,0.17337397875081487
2014-01-27,1.3758955970382132
2014-01-28,1.0147769849809918
2014-01-29,0.031205449363341655
2014-01-30,-0.09559154259180531
2014-01-31,-0.021707522290507607
2014-02-01,-1.030949631581293
2014-02-02,0.017434201093863757
2014-02-03,1.9165665650881167
2014-02-04,1.5421503193584774
2014-02-05,0.4500322753210046
2014-02-06,0.9050694707318191
2014-02-07,1.0850790481288666
2014-02-08,-1.7032507065384466
2014-02-09,-1.5354688391103064
2014-02-10,-1.1651063762080507
2014-02-11,-0.6836940939634758
2014-02-12,-0.5440025984353318
2014-02-13,0.3549140885943918
2014-02-14,-0.4934053696846758
2014-02-15,-0.9244734516422263
2014-02-16,0.17195708260349363
2014-02-17,1.3200768967192504
2014-02-18,1.059549392175467
2014-02-19,0.7222397582976868
2014-02-20,1.2710426627575915
2014-02-21,1.3780546348449247
2014-02-22,0.8938645644528526
2014-02-23,0.6331837482014512
2014-02-24,0.2929735464291651
2014-02-25,1.6920605692073973
2014-02-26,1.684056903873076
2014-02-27,1.1437827866206518
2014-02-28,-1.293436362866475
2014-03-01,-0.7885104768145523
2014-03-02,-0.7385403842148922
2014-03-03,0.4187197304004914
2014-03-04,0.95616617239596
2014-03-05,1.0178314242661373
2014-03-06,0.7066257369640916
2014-03-07,0.5851857997277469
2014-03-08,1.3333199796357664
2014-03-09,2.0355912497837627
2014-03-10,0.40402670411716124
2014-03-11,0.7266598392184878
2014-03-12,0.06122300237467259
2014-03-13,-0.8896896077407151
2014-03-14,-0.575172737184205
2014-03-15,1.1095383270754515
2014-03-16,1.8219952524995355
2014-03-17,1.9003854390671175
2014-03-18,1.0043925373070974
2014-03-19,-0.21598612521448596
2014-03-20,-0.5225801315183097
2014-03-21,-0.3219513353677659
2014-03-22,0.7873249323856878
2014-03-23,-0.4162952930501758
2014-03-24,-0.41567539741242243
2014-03-25,1.2460869531635328
2014-03-26,1.1678405790155235
2014-03-27,-0.1629912858118098
2014-03-28,0.41433557098145546
2014-03-29,1.395334578090226
2014-03-30,-0.14901761288038345
2014-03-31,-0.5423698381065079
2014-04-01,0.3786545367086574
2014-04-02,1.711193867241982
2014-04-03,-0.026179864414656813
2014-04-04,0.6415669370870022
2014-04-05,1.5262489690422452
2014-04-06,1.887144163618225
2014-04-07,0.27943571632200115
2014-04-08,-0.6710714854333507
2014-04-09,-0.5673349575526185
2014-04-10,-0.3514108050762446
2014-04-11,0.5758103856081532
2014-04-12,0.9528007022981501
2014-04-13,-0.1304020475455555
2014-04-14,0.4196578456339128
2014-04-15,1.1175169590291572
2014-04-16,-0.5952021305795714
2014-04-17,-1.3065412622478403
2014-04-18,-1.7703088214649714
2014-04-19,-0.7111181345347747
2014-04-20,0.1892287887771065
2014-04-21,0.7930859849990387
2014-04-22,1.5503841244389753
2014-04-23,1.0806595822060954
2014-04-24,0.9150586216077532
2014-04-25,1.2873525051644266
2014-04-26,1.4698850502300682
2014-04-27,0.6980656249922735
2014-04-28,1.1785866659429811
2014-04-29,1.2728379495715063
2014-04-30,1.5881544555752591
2014-05-01,1.8295435951163013
2014-05-02,1.1072689526036466
2014-05-03,-0.568598041748667
2014-05-04,-0.6961641921778393
2014-05-05,-1.6138139931217172
2014-05-06,-1.2608666894112825
2014-05-07,-0.11870883001376925
2014-05-08,-0.07341750922342091
2014-05-09,-0.4440493009749388
2014-05-10,-0.7101632941475148
2014-05-11,-0.8436743908555977
2014-05-12,-1.6888382495300671
2014-05-13,-1.8957274021914727
2014-05-14,-0.8835064028313631
2014-05-15,0.5040422666496097
2014-05-16,1.230914909793319
2014-05-17,0.6284580490826507
2014-05-18,1.1502173707608419
2014-05-19,1.1134827120346258
2014-05-20,0.43419878070604007
2014-05-21,1.4292521869748307
2014-05-22,1.255644191547224
2014-05-23,1.5179773776801821
2014-05-24,-0.7917699767284481
2014-05-25,-0.7917699767284481
2014-05-26,-1.3301453386345963
2014-05-27,-0.26707736762721
2014-05-28,0.8232103076439111
2014-05-29,1.3859371627370194
2014-05-30,0.411157012484555
2014-05-31,0.9637997471500961
2014-06-01,-0.17683087972558262
2014-06-02,-0.5799443108839551
2014-06-03,0.9699639765630254
2014-06-04,0.9979942166106717
2014-06-05,1.6627157617497643
2014-06-06,1.3955371043163554
2014-06-07,1.3312804709405164
2014-06-08,0.7138874506838959
2014-06-09,0.6922734237102616
2014-06-10,-0.01743420109386027
2014-06-11,0.03519439937426062
2014-06-12,-2.217874450782039
2014-06-13,-1.8268933828159106
2014-06-14,-1.2382224528140375
2014-06-15,-0.13502405802945697
2014-06-16,0.7367137966904236
2014-06-17,0.9351186259147264
2014-06-18,0.13851420846295168
2014-06-19,0.6782038821490338
2014-06-20,1.1819213388812306
2014-06-21,0.5923258197439975
2014-06-22,-1.064354261932634
2014-06-23,-1.6155305609584738
2014-06-24,-0.8880041677093189
2014-06-25,-1.031899443781562
2014-06-26,-0.7038944341601115
2014-06-27,0.5924848495820149
2014-06-28,1.1731740361380536
2014-06-29,-0.1875228923753885
2014-06-30,-1.0284189263630192
2014-07-01,-1.172576183936071
2014-07-02,-1.6250779638007815
2014-07-03,-1.3509682480995786
2014-07-04,-0.09081381722190109
2014-07-05,1.5889667703797343
2014-07-06,-0.3081403390224891
2014-07-07,1.1549149081347923
2014-07-08,1.1774367924815876
2014-07-09,1.1538726964084955
2014-07-10,0.9900851089592794
2014-07-11,0.9377901994867125
2014-07-12,0.4742554286030042
2014-07-13,-1.9662530130689762
2014-07-14,-1.2223844641138168
2014-07-15,-0.678209453555104
2014-07-16,-0.6883944069443552
2014-07-17,-1.1668518056033461
2014-07-18,-1.7953298949348817
2014-07-19,-0.5976035348043354
2014-07-20,-0.053075181412538766
2014-07-21,0.5916566511797672
2014-07-22,0.49911071147434083
2014-07-23,0.11272063762066488
2014-07-24,0.05654502465535999
2014-07-25,-0.21557272714435857
2014-07-26,1.5251084336550969
2014-07-27,0.392124811024395
2014-07-28,-1.2681570061393992
2014-07-29,-0.739694694942639
2014-07-30,0.8373843010355497
2014-07-31,1.0905542588740256
2014-08-01,1.2646971110367546
2014-08-02,-0.9848469738936801
2014-08-03,0.11198947348421
2014-08-04,-0.7746826225256376
2014-08-05,-1.2440547105310884
2014-08-06,0.5580943780541171
2014-08-07,-0.05864203349859034
2014-08-08,0.15309310892393282
2014-08-09,-1.5109623836708839
2014-08-10,-1.4680646130069361
2014-08-11,0.5612493923496195
2014-08-12,0.995488672511465
2014-08-13,0.9954886725114652
2014-08-14,-0.1928143084062802
2014-08-15,0.3368561148420632
2014-08-16,-0.32126319304589546
2014-08-17,0.19064378185782577
2014-08-18,0.7090662926224808
2014-08-19,1.618897239164215
2014-08-20,1.409520124017916
2014-08-21,0.5447978846931156
2014-08-22,0.7708498774574588
2014-08-23,0.7509392614825012
2014-08-24,0.585540043768882
2014-08-25,1.837117307086279
2014-08-26,1.5308011602949911
2014-08-27,0.8239713341476512
2014-08-28,-2.1706830430934274
2014-08-29,-1.2149782497331894
2014-08-30,-1.428312689378122
2014-08-31,-1.2853971774036805
2014-09-01,-0.4341931051612613
2014-09-02,-0.2921346923396596
2014-09-03,-0.5154961298256933
2014-09-04,-1.0085137600054697
2014-09-05,-1.738320434977221
2014-09-06,0.23868543112839427
2014-09-07,1.6200563226788436
2014-09-08,1.3354722904396197
2014-09-09,0.9460323297592649
2014-09-10,-0.28092739978074666
2014-09-11,-1.2181937795744922
2014-09-12,-0.49290687157978186
2014-09-13,-0.06828973304482454
2014-09-14,-0.06276315554468066
2014-09-15,0.47249496492167836
2014-09-16,1.349215626878331
2014-09-17,1.0167048633758993
2014-09-18,0.8749850895516869
2014-09-19,1.1946482603758577
2014-09-20,1.0239842231793002
2014-09-21,-0.14777697580095314
2014-09-22,-0.3614720195334769
2014-09-23,0.8777908163814399
2014-09-24,-1.9595917942259928
2014-09-25,-0.9832602935278771
2014-09-26,-0.7364636270430273
2014-09-27,0.38245275805035406
2014-09-28,-0.07755667343292039
2014-09-29,0.5188942039583467
2014-09-30,1.1447651290370426
2014-10-01,0.3959918084430849
2014-10-02,-0.037309085087569825
2014-10-03,0.3878673847928726
2014-10-04,1.9807793766822572
2014-10-05,0.22135237673172564
2014-10-06,0.1369730962959077
2014-10-07,1.3648686407127124
2014-10-08,-2.157933325738634
2014-10-09,-1.8323528122937305
2014-10-10,-1.4432107063270565
2014-10-11,-1.4959469896504118
2014-10-12,-1.009032269269399
2014-10-13,-0.03710965002794163
2014-10-14,-1.5759981762901512
2014-10-15,-1.2250357494297628
2014-10-16,-1.542236999409309
2014-10-17,-0.13179486107233346
2014-10-18,-0.6339997163666184
2014-10-19,-0.595161211328379
2014-10-20,0.7837057626908494
2014-10-21,1.4383899044560593
2014-10-22,1.1785866659429858
2014-10-23,0.48881290193417193
2014-10-24,0.6892293331344207
2014-10-25,0.18156825980062294
2014-10-26,-0.5821817364272309
2014-10-27,-1.5285305132550107
2014-10-28,-0.5039526306786808
2014-10-29,-1.4999999999988889
2014-10-30,-2.0079956006039787
2014-10-31,-1.7407765595568128
2014-11-01,-1.7125055692391313
2014-11-02,-0.9981718900692893
2014-11-03,-0.33585752711409445
2014-11-04,0.1975258465849056
2014-11-05,-0.8941887724453166
2014-11-06,-0.17817416127489538
2014-11-07,1.5867757065370682
2014-11-08,1.0419348478643164
2014-11-09,1.1354584900539775
2014-11-10,-1.925822216299003
2014-11-11,-1.906014261606766
2014-11-12,-1.2173262433556649
2014-11-13,-1.2330716869410043
2014-11-14,-0.9654775344268841
2014-11-15,-0.647134748002419
2014-11-16,-0.8097586307301051
2014-11-17,-1.3907589749180629
2014-11-18,-1.1648597506769358
2014-11-19,-1.2956960931783443
2014-11-20,2.0533014063207142
2014-11-21,-0.09078412990031512
2014-11-22,1.1859567894714231
2014-11-23,-0.976915156656954
2014-11-24,-0.9905275844379395
2014-11-25,-1.0394023007753446
2014-11-26,0.7864837576395937
2014-11-27,0.05400640689004757
2014-11-28,0.8199866603649371
2014-11-29,1.3269249289485474
2014-11-30,0.743773927084007
2014-12-01,0.684661422870667
2014-12-02,1.6247297384334871
2014-12-03,2.0303261295146595
2014-12-04,0.13065106689280093
2014-12-05,-1.360707358478666
2014-12-06,-0.9240181732654709
2014-12-07,-1.061287298998197
2014-12-08,-0.9115979911277233
2014-12-09,-1.0855470482370257
2014-12-10,1.3934238117312152
2014-12-11,0.7671766601935218
2014-12-12,-0.27870528889114665
2014-12-13,-0.8101826438272088
2014-12-14,-0.37385498237581927
2014-12-15,-0.4595111272006402
2014-12-16,-0.12026044306856118
2014-12-17,-1.8819588310504987
2014-12-18,-1.6445372644786336
2014-12-19,-1.1813254203003385
2014-12-20,-1.0158048817894854
2014-12-21,-1.1891497541974525
2014-12-22,-0.9441796179302179
2014-12-23,-0.9078412990031904
2014-12-24,-0.5256980143608819
2014-12-25,-0.8443265146488248
2014-12-26,1.0575313738960992
2014-12-27,0.9998266146496785
2014-12-28,-1.1920791213584656
2014-12-29,1.435033809322322
2014-12-30,1.3843074309436385
2014-12-31,1.4206451063627556
2015-01-01,1.8411329998411288
2015-01-02,1.3106391359340663
2015-01-03,1.0475908784457144
2015-01-04,0.4153247080145337
2015-01-05,0.12029262243465706
2015-01-06,-1.5311482875907774
2015-01-07,-1.9374999999999811
2015-01-08,-1.2320710316696823
2015-01-09,-0.7168566680643521
2015-01-10,-0.2842135781543484
2015-01-11,-0.13460756800596232
2015-01-12,-0.11501092655705193
2015-01-13,1.769303473858686
2015-01-14,1.1438313252413945
2015-01-15,1.245536951477607
2015-01-16,1.4255873785680928
2015-01-17,1.3632558641970178
2015-01-18,0.6482367101796511
2015-01-19,1.3875303825667757
2015-01-20,0.5999999999999365
2015-01-21,0.16086022125329752
2015-01-22,-1.5798095832492574
2015-01-23,1.862792175559256
2015-01-24,-1.2158951062633516
2015-01-25,-0.09665483164911887
2015-01-26,0.5799289898947155
2015-01-27,-0.07249112373683975
2015-01-28,-1.435671506024451
2015-01-29,-1.2663853398081664
2015-01-30,0.11263452932486559
2015-01-31,0.977591731211263
2015-02-01,1.5428204476978817
2015-02-02,1.8381001756134125
2015-02-03,1.1222960263506128
2015-02-04,0.04271944201801238
2015-02-05,-0.22143990733302452
2015-02-06,-0.1533905121225841
2015-02-07,0.23094010767584128
2015-02-08,0.6978888929048057
2015-02-09,1.0929512963144592
2015-02-10,0.11870138823733349
2015-02-11,0.20438715802653123
2015-02-12,-0.7596842048273531
2015-02-13,1.5081233670443075
2015-02-14,1.9903745579492096
2015-02-15,1.1693973660195711
2015-02-16,1.486512250227583
2015-02-17,1.2466424558462732
2015-02-18,0.9809919049206184
2015-02-19,1.4137328958903785
2015-02-20,1.1889038946215287
2015-02-21,0.4089110253027601
2015-02-22,0.4288852252876674
2015-02-23,-0.6246678096178804
2015-02-24,1.091201603663209
2015-02-25,1.1615237661905191
2015-02-26,-1.9049023331459511
2015-02-27,-1.5925463607440664
2015-02-28,-0.13896606704490744
2015-03-01,-1.6565428432297948
2015-03-02,-1.149294666148471
2015-03-03,-1.2393546707863619
2015-03-04,-0.858033121952678
2015-03-05,0.34239661179320074
2015-03-06,0.9513919829106618
2015-03-07,0.4046686718194171
2015-03-08,0.9612488454785062
2015-03-09,-0.09166984970281898
2015-03-10,-0.657329518276893
2015-03-11,-0.5335969030718107
2015-03-12,1.482047241391448
2015-03-13,1.638622248392852
2015-03-14,1.2199172177314248
2015-03-15,-0.9617574115774912
2015-03-16,0.18313085381867455
2015-03-17,0.5769755007161311
2015-03-18,-0.025288574557462053
2015-03-19,0.5577160792806752
2015-03-20,1.2755836261008646
2015-03-21,1.710373739469252
2015-03-22,1.4086039777274721
2015-03-23,0.9326276921847341
2015-03-24,1.0431819972473915
2015-03-25,1.1661719691462122
2015-03-26,1.6559591443374666
2015-03-27,0.8696404366400454
2015-03-28,0.41792793473662493
2015-03-29,-1.0613340841291825
2015-03-30,-1.6630436812405907
2015-03-31,-0.5497082651329189
2015-04-01,0.1652988800024569
2015-04-02,1.461527855178959
2015-04-03,-0.7285385197125862
2015-04-04,-1.6355853195464396
2015-04-05,-0.46547006608286756
2015-04-06,0.03207904892533141
2015-04-07,-0.3965847588958371
2015-04-08,0.4402007727637776
2015-04-09,1.070534515137298
2015-04-10,1.2642166202660488
2015-04-11,1.5457585362877426
2015-04-12,-0.8679434300440926
2015-04-13,-0.5968004292262142
2015-04-14,0.14699368305183308
2015-04-15,0.8933250005738301
2015-04-16,-0.6567193438218126
2015-04-17,1.069564804766555
2015-04-18,1.6693313009640514
2015-04-19,1.6450488038384479
2015-04-20,1.3695443562338117
2015-04-21,0.7342536523779489
2015-04-22,0.22850893508490128
2015-04-23,-0.11501092655705934
2015-04-24,-0.24567690745600754
2015-04-25,-1.0453980786558008
2015-04-26,-1.7317599558922268
2015-04-27,-0.43814160473961505
2015-04-28,0.7057869621445407
2015-04-29,0.8690481892535014
2015-04-30,1.567740228103751
2015-05-01,0.3895668476890511
2015-05-02,-0.49971189856439036
2015-05-03,-0.06345270012847255
2015-05-04,-0.3814572882395296
2015-05-05,0.9733664755351167
2015-05-06,1.7865607995338166
2015-05-07,1.7017430973998608
